START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
3,11.770,3:15.080,2,11.496,3:14.893,7,11.408,3:15.513,1,11.209,3:14.732,8,,3:16.100,6,11.473,3:15.438,4,11.375,3:15.193,5,11.496,3:15.208,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.670,3:25.749,3,11.246,3:26.139,6,10.882,3:26.395,2,11.215,3:25.947,8,10.445,3:26.545,7,11.023,3:26.460,5,11.053,3:26.246,4,11.019,3:26.227,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
3,11.366,3:37.115,5,11.194,3:37.332,2,10.635,3:37.029,4,11.296,3:37.242,8,11.192,3:37.736,7,10.951,3:37.411,6,11.142,3:37.387,1,10.623,3:36.850,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
3,10.851,3:47.966,5,10.886,3:48.218,4,11.018,3:48.047,7,22.403,3:59.645,,,,1,10.411,3:47.821,6,10.925,3:48.311,2,10.995,3:47.844,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
2,10.838,3:58.803,5,10.930,3:59.148,4,10.902,3:58.948,8,11.714,4:11.359,7,,3:59.408,1,10.844,3:58.664,6,10.945,3:59.255,3,11.029,3:58.873,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,11.014,4:09.816,6,11.105,4:10.252,3,11.156,4:10.104,8,10.753,4:22.112,5,10.819,4:10.226,2,11.347,4:10.011,7,11.127,4:10.382,4,11.234,4:10.107,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.455,4:20.270,7,11.108,4:21.360,4,10.651,4:20.754,8,10.893,4:33.004,6,11.128,4:21.353,2,10.502,4:20.513,5,10.670,4:21.052,3,10.455,4:20.561,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.310,4:30.580,6,10.486,4:31.845,4,10.222,4:30.976,8,11.213,4:44.217,7,11.044,4:32.397,2,10.259,4:30.771,5,10.246,4:31.298,3,10.322,4:30.883,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.011,4:40.590,6,10.758,4:42.602,4,10.163,4:41.138,8,11.441,4:55.657,7,11.142,4:43.538,2,10.176,4:40.947,5,10.175,4:41.473,3,10.182,4:41.065,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.326,4:50.916,6,11.476,4:54.078,4,10.214,4:51.352,8,11.447,5:07.103,7,11.710,4:55.248,2,10.201,4:51.147,5,10.463,4:51.935,3,10.192,4:51.256,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.037,5:00.952,6,11.831,5:05.908,4,10.312,5:01.663,8,12.330,5:19.433,7,11.809,5:07.056,2,10.096,5:01.243,5,10.813,5:02.748,3,10.307,5:01.563,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.131,5:11.083,6,12.243,5:18.151,4,10.745,5:12.408,8,12.623,5:32.055,7,12.132,5:19.187,2,10.060,5:11.303,5,11.557,5:14.304,3,10.481,5:12.043,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.74,5:21.814,6,12.41,5:30.560,3,11.77,5:24.176,8,12.96,5:45.006,7,12.23,5:31.412,2,10.60,5:21.901,5,12.51,5:26.806,4,12.14,5:24.182,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
