race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
16,5,2,,174,HazimSHAHRUM,9272,MAS,1:41.632,,
17,1,2,,193,SHULGINOVAlexander,8752,RUS,1:27.472,Q,
17,2,1,,154,KOIKEKatsunori,9254,JPN,1:27.654,Q,
17,3,5,,139,LUEDTKEAdrian,9104,GER,1:28.103,q,
17,4,4,,182,deROSEEthan,9281,NZL,1:34.461,,
17,5,3,,128,StephaneBARBERAPERALEDA,8731,ESP,1:42.527,,
18,1,5,,121,MarcoFritzSCHUMANN,9225,CAN,1:29.775,Q,
18,2,2,,181,JasonCLAGUE,8636,NZL,1:29.868,Q,
18,3,3,,209,HANDEIVolodymyr,8525,UKR,1:30.678,,
18,4,1,,107,DavidDANNEEL,9217,BEL,1:32.240,,
18,PEN,4,,173,AriffRasydanMOHAMADFADZLI,8632,MAS,PEN,,
